temperature,humidity,co2,feed,age_week,survival_rate,daily_gain
22.29,71.36,1253,1.555,6,60.0,40.0
27.74,43.16,1579,1.466,1,60.0,40.0
25.17,64.16,1443,1.238,6,76.55,70.24
24.03,67.13,1085,0.496,3,70.01,59.31
28.31,45.09,1297,0.888,7,60.0,40.0
13.37,54.85,1927,0.443,3,60.0,40.0
25.82,53.97,1081,1.856,9,89.16,99.05
26.31,72.54,2023,0.894,2,60.0,40.0
17.5,30.04,2186,0.552,9,60.0,40.0
15.91,57.56,1091,0.404,1,72.41,63.57
16.28,40.14,796,1.378,7,60.0,40.0
15.96,65.58,2131,1.394,4,60.0,40.0
22.48,67.42,874,1.992,2,67.81,56.06
14.71,57.56,1834,0.862,2,62.09,40.0
25.19,59.81,663,0.474,1,86.49,97.1
14.1,47.33,977,1.647,2,60.0,40.0
12.54,47.23,1016,0.887,4,60.0,40.0
18.39,70.98,1076,0.929,2,60.0,40.0
15.84,37.25,2071,1.852,9,60.0,40.0
31.77,72.43,880,1.321,8,60.0,40.0
18.06,66.03,878,1.041,5,70.05,58.22
16.44,78.65,1707,1.921,1,60.0,40.0
15.94,44.31,2124,0.824,9,60.0,40.0
19.48,57.84,1223,0.434,7,85.47,91.85
24.12,32.14,1837,0.769,2,60.0,40.0
27.64,80.19,650,0.471,1,60.0,40.0
19.29,67.15,1919,1.052,6,67.45,48.54
24.52,64.26,1757,1.73,1,75.8,66.22
21.64,70.3,2035,1.96,6,60.0,40.0
28.93,45.64,1620,1.521,4,60.0,40.0
23.38,63.21,2106,1.882,8,80.79,79.1
17.8,74.05,1224,1.054,4,60.0,40.0
26.07,34.97,1772,0.884,5,60.0,40.0
28.4,82.73,1761,0.647,5,60.0,40.0
21.31,79.05,1030,1.201,9,60.0,40.0
31.74,82.97,2073,0.923,7,60.0,40.0
29.58,74.46,1847,0.572,7,60.0,40.0
15.94,46.19,1986,1.891,3,60.0,40.0
27.74,61.99,1180,0.598,5,67.14,48.17
24.02,36.61,1946,1.584,2,60.0,40.0
22.7,71.48,1104,0.509,4,60.0,40.0
22.28,38.45,2143,1.243,8,60.0,40.0
29.07,77.68,638,1.48,1,60.0,40.0
24.22,43.23,1591,0.775,2,69.08,61.91
22.75,38.82,780,0.521,6,60.0,40.0
12.98,33.9,1750,1.349,8,60.0,40.0
20.97,69.13,1182,1.365,9,64.82,41.92
30.16,40.24,1993,0.899,6,60.0,40.0
26.23,40.87,1996,1.002,6,60.0,40.0
13.02,39.33,1189,0.473,3,60.0,40.0
29.68,46.82,1896,0.873,4,60.0,40.0
28.53,81.77,1690,1.812,3,60.0,40.0
22.93,56.76,1283,0.674,1,92.83,112.73
12.45,44.35,1149,1.149,4,60.0,40.0
23.25,39.37,936,1.483,2,60.0,40.0
13.09,31.04,701,1.685,6,60.0,40.0
18.41,50.07,1428,0.53,7,79.78,78.25
24.58,36.05,1464,1.347,9,60.0,40.0
30.26,31.49,1310,1.404,8,60.0,40.0
19.16,35.66,2121,0.716,3,60.0,40.0
29.2,47.52,622,0.449,9,60.0,40.0
30.37,71.3,1960,1.751,9,60.0,40.0
12.42,33.68,1881,1.104,5,60.0,40.0
16.79,67.33,1814,0.497,2,60.0,40.0
26.2,64.13,1440,1.325,7,75.05,61.14
27.14,78.51,905,1.003,2,60.0,40.0
19.85,40.12,1981,0.528,4,60.0,40.0
25.14,73.68,1791,0.859,5,60.0,40.0
24.24,77.57,1933,0.923,8,60.0,40.0
26.8,83.71,977,1.32,9,60.0,40.0
26.37,74.47,1487,1.045,8,60.0,40.0
13.72,36.81,1266,0.571,5,60.0,40.0
15.17,82.09,1623,1.417,1,60.0,40.0
14.65,74.82,1804,1.566,8,60.0,40.0
30.65,41.68,878,1.212,8,60.0,40.0
30.27,39.09,878,0.501,5,60.0,40.0
27.95,81.5,670,0.565,5,60.0,40.0
14.33,38.56,851,1.911,8,60.0,40.0
23.49,72.74,984,0.703,2,60.0,40.0
15.74,52.29,716,0.892,8,70.69,56.54
19.37,69.81,1169,1.5,5,61.16,40.0
17.34,35.05,1680,1.667,7,60.0,40.0
28.58,69.88,1869,1.858,2,60.0,40.0
14.89,58.16,1153,1.032,6,65.72,42.99
24.92,79.52,734,1.988,3,60.0,40.0
31.68,40.36,1815,0.566,5,60.0,40.0
25.74,36.01,1226,1.722,5,60.0,40.0
13.58,40.79,1002,0.835,9,60.0,40.0
30.16,34.32,1353,1.899,7,60.0,40.0
24.86,83.91,2152,1.791,6,60.0,40.0
21.13,36.76,1196,1.62,4,60.0,40.0
25.19,41.05,2135,1.366,4,60.0,40.0
29.58,74.53,1005,0.743,6,60.0,40.0
21.54,43.57,769,1.139,8,72.36,67.04
22.63,42.23,851,0.456,6,67.26,49.73
21.05,66.98,1838,1.535,6,72.14,56.28
13.45,51.93,1460,0.585,3,60.0,40.0
27.74,75.95,1531,0.813,6,60.0,40.0
14.53,65.1,2148,0.792,6,60.0,40.0
19.89,45.85,1408,1.661,7,81.31,75.56
19.74,62.89,787,1.041,3,84.62,89.95
17.6,77.66,1750,1.255,4,60.0,40.0
20.05,50.05,933,0.734,4,87.54,101.43
24.36,70.51,1530,0.935,4,60.0,40.0
18.23,52.87,1967,1.219,3,84.01,86.47
15.45,59.87,1363,0.711,2,68.41,49.12
29.39,70.35,1103,1.504,5,60.0,40.0
31.42,33.33,1521,1.119,8,60.0,40.0
21.17,55.02,803,1.974,1,90.37,104.93
18.54,35.24,1092,0.794,6,60.0,40.0
12.95,69.88,1407,1.034,8,60.0,40.0
12.74,63.43,1007,1.879,8,60.0,40.0
19.86,47.98,663,1.818,8,86.72,98.38
30.6,34.2,1536,1.175,3,60.0,40.0
26.61,80.92,1242,0.598,1,60.0,40.0
18.99,47.33,1225,1.054,9,79.62,81.83
31.36,45.15,2195,1.34,7,60.0,40.0
20.58,35.56,779,0.807,4,60.0,40.0
17.54,61.75,847,0.706,8,74.05,68.43
20.53,44.61,2002,1.25,4,77.03,69.0
16.23,76.36,808,0.682,7,60.0,40.0
29.71,67.55,2068,1.799,9,60.0,40.0
19.22,30.22,1675,0.519,7,60.0,40.0
25.16,61.11,1445,1.98,6,82.4,86.35
19.78,42.75,1045,1.261,2,70.58,57.57
30.03,30.85,1175,1.974,9,60.0,40.0
24.85,64.07,1922,1.602,4,75.34,64.23
21.77,41.27,692,0.645,6,64.61,40.84
14.64,79.48,1830,0.764,6,60.0,40.0
30.04,61.54,1925,0.571,3,60.0,40.0
22.94,41.51,1730,1.567,6,65.73,46.4
17.7,83.85,687,0.67,4,60.0,40.0
29.56,60.05,1788,1.543,4,60.0,40.0
13.09,39.1,1757,1.775,8,60.0,40.0
18.28,58.45,621,1.059,7,86.19,93.16
22.74,82.76,2028,1.458,5,60.0,40.0
18.8,53.33,812,1.832,1,87.08,92.17
21.53,53.39,2137,1.605,7,91.72,104.56
17.29,55.36,713,0.609,7,80.69,79.77
14.6,45.41,981,0.868,2,60.0,40.0
12.74,38.9,1704,1.257,7,60.0,40.0
15.15,61.84,820,0.823,4,63.03,40.0
31.06,79.18,896,1.209,7,60.0,40.0
23.51,70.47,618,1.925,8,60.0,40.0
21.78,35.29,1922,1.125,7,60.0,40.0
19.69,52.05,660,0.819,9,87.1,99.37
26.17,30.29,1612,0.635,1,60.0,40.0
14.83,46.94,1532,1.842,3,60.0,40.0
17.52,66.82,1418,0.768,1,62.11,40.0
25.12,45.96,1200,0.71,2,78.43,71.2
21.58,76.23,1079,1.282,4,60.0,40.0
27.4,56.26,2131,1.139,1,74.47,65.34
29.94,66.8,1857,1.017,4,60.0,40.0
28.47,78.61,2076,1.326,2,60.0,40.0
15.68,67.55,1774,1.311,2,60.0,40.0
13.83,79.35,1926,0.509,8,60.0,40.0
15.39,74.44,2143,1.064,7,60.0,40.0
27.67,61.19,1326,1.554,5,69.62,55.59
30.28,46.35,2051,1.011,6,60.0,40.0
30.51,46.4,669,1.996,3,60.0,40.0
17.96,78.14,773,0.777,5,60.0,40.0
28.81,32.96,1385,1.194,7,60.0,40.0
22.72,81.78,1326,1.478,5,60.0,40.0
28.46,47.99,1301,1.277,8,65.15,40.0
22.97,70.64,1460,0.463,5,60.0,40.0
14.92,48.15,1461,1.222,4,61.25,40.0
13.58,82.43,1993,1.946,9,60.0,40.0
31.14,32.01,1153,1.051,9,60.0,40.0
20.52,49.43,1106,0.586,3,89.82,98.31
19.01,77.71,1723,0.434,5,60.0,40.0
19.13,45.07,1638,1.06,7,71.32,62.35
19.58,45.16,1928,0.696,3,75.45,64.34
30.9,79.43,1095,1.736,7,60.0,40.0
13.25,75.68,610,1.924,9,60.0,40.0
14.38,35.82,2111,1.905,3,60.0,40.0
27.79,61.91,671,0.999,2,74.23,57.21
22.99,42.29,1688,1.128,9,66.97,51.06
14.57,41.83,1115,0.904,9,60.0,40.0
12.69,63.85,1278,0.606,8,60.0,40.0
16.48,36.81,1941,1.294,6,60.0,40.0
17.22,55.84,1271,0.698,1,83.22,83.41
12.28,44.07,831,0.495,9,60.0,40.0
16.32,76.97,1807,1.759,2,60.0,40.0
26.77,60.5,632,1.678,2,74.82,69.57
29.11,41.83,1040,1.882,7,60.0,40.0
29.96,80.96,1461,0.924,4,60.0,40.0
19.8,75.26,1300,1.793,8,60.0,40.0
18.39,44.59,1592,1.038,8,68.03,50.88
32.0,82.86,1210,0.516,8,60.0,40.0
27.39,44.73,1225,1.133,8,61.23,40.0
22.75,46.1,1158,1.286,5,85.24,87.98
17.1,51.23,2020,1.091,8,75.67,67.22
18.43,39.06,628,1.657,9,60.0,40.0
22.31,67.79,2103,0.963,3,68.46,47.02
22.84,60.65,1173,1.874,4,87.18,98.45
12.27,79.2,1184,0.519,6,60.0,40.0
31.19,43.25,1761,1.553,8,60.0,40.0
23.51,39.36,1221,1.886,4,60.0,40.0
23.78,49.72,1587,1.285,3,87.57,96.96
16.23,38.04,2046,1.806,3,60.0,40.0
27.3,82.04,1954,1.507,8,60.0,40.0
26.75,69.46,1425,0.423,5,60.0,40.0
13.9,73.79,1747,1.474,3,60.0,40.0
23.9,71.14,1228,1.45,7,60.0,40.0
25.16,43.36,1842,0.4,6,63.09,40.0
28.71,37.74,872,1.055,5,60.0,40.0
16.12,53.62,673,0.462,6,71.68,62.47
29.55,75.6,1465,0.869,3,60.0,40.0
21.23,48.18,945,1.979,2,84.39,86.4
13.93,30.53,1766,1.904,8,60.0,40.0
14.11,66.3,762,1.496,7,60.0,40.0
15.96,41.0,614,0.987,9,60.0,40.0
17.66,59.86,1681,1.034,9,78.45,74.14
21.93,30.82,1401,0.461,4,60.0,40.0
26.98,57.99,2123,0.941,5,74.89,65.8
15.73,51.65,996,1.655,8,74.84,66.02
31.85,78.42,797,1.231,1,60.0,40.0
15.23,69.7,637,1.163,8,60.0,40.0
23.99,31.98,1311,0.546,2,60.0,40.0
30.58,73.42,761,1.87,3,60.0,40.0
28.65,73.52,1841,0.853,5,60.0,40.0
24.96,66.49,715,1.013,7,71.13,56.44
26.31,81.11,2073,0.929,4,60.0,40.0
14.68,74.18,1465,0.926,9,60.0,40.0
12.19,42.04,1714,1.359,8,60.0,40.0
20.68,50.99,809,1.403,7,94.58,115.35
13.79,49.25,743,1.358,7,60.0,40.0
19.16,57.77,1166,0.51,1,86.94,98.33
16.47,82.45,1433,1.951,8,60.0,40.0
30.33,63.86,1521,1.542,6,60.0,40.0
29.6,47.21,1128,1.812,2,60.0,40.0
28.38,81.78,1036,0.655,8,60.0,40.0
26.28,68.51,2170,1.891,1,60.0,40.0
15.08,44.63,1036,1.555,6,60.0,40.0
12.97,79.86,821,1.201,6,60.0,40.0
25.08,48.93,1175,0.437,1,82.26,84.98
24.85,58.39,1086,0.805,4,94.72,97.8
19.39,56.36,1275,1.742,2,88.75,98.04
21.45,80.8,1598,1.007,9,60.0,40.0
21.78,44.61,1565,1.485,8,78.14,74.09
16.8,48.33,1717,1.569,9,72.88,59.44
18.28,66.31,851,1.641,5,70.26,48.97
20.37,78.76,674,1.012,3,60.0,40.0
24.06,36.32,1865,1.856,9,60.0,40.0
31.12,41.54,947,0.868,3,60.0,40.0
22.77,82.14,1105,1.738,4,60.0,40.0
26.62,72.75,1329,1.08,2,60.0,40.0
28.14,49.03,1746,0.775,8,62.83,41.12
14.27,49.67,862,0.95,2,60.0,40.0
25.06,55.82,2044,1.679,1,81.14,86.02
21.64,67.06,1114,1.384,8,71.93,62.24
23.45,60.86,2172,0.619,8,80.78,85.73
12.77,72.69,1057,0.598,8,60.0,40.0
30.12,32.98,1761,1.5,8,60.0,40.0
31.06,75.05,1203,0.783,2,60.0,40.0
12.07,33.19,1939,0.734,4,60.0,40.0
16.26,78.45,1340,1.599,7,60.0,40.0
15.6,32.38,1993,0.916,3,60.0,40.0
27.63,37.03,1806,0.509,8,60.0,40.0
23.96,39.91,1538,1.08,9,60.0,40.0
15.55,42.27,1000,1.311,9,60.0,40.0
28.28,52.1,1016,1.362,7,73.87,68.47
19.07,66.05,2186,0.494,8,64.06,45.36
21.22,79.09,2081,1.126,6,60.0,40.0
19.75,58.85,821,0.975,1,90.12,109.21
22.43,59.29,927,1.118,4,97.06,115.67
21.6,47.56,771,0.467,9,82.16,87.02
17.49,74.04,922,0.873,9,60.0,40.0
20.49,36.08,1064,1.43,3,60.0,40.0
30.17,46.56,1940,0.601,7,60.0,40.0
22.06,35.33,752,1.935,3,60.0,40.0
30.33,41.78,2011,1.99,4,60.0,40.0
23.0,62.26,2155,0.977,6,81.59,86.22
27.38,36.93,1051,1.49,5,60.0,40.0
17.87,35.53,1330,1.417,6,60.0,40.0
27.81,75.43,1447,0.667,1,60.0,40.0
17.29,36.51,929,1.021,3,60.0,40.0
12.39,63.44,1771,1.969,8,60.0,40.0
15.21,49.36,1528,0.604,6,60.0,40.0
12.43,79.3,779,1.32,8,60.0,40.0
30.94,68.92,2034,1.359,9,60.0,40.0
32.0,33.27,1084,0.668,4,60.0,40.0
27.24,79.25,850,1.256,3,60.0,40.0
14.16,52.76,2171,1.868,3,60.0,40.0
29.98,46.4,765,0.585,6,60.0,40.0
26.88,67.0,696,0.704,3,61.9,40.0
18.64,69.49,980,0.809,4,60.0,40.0
22.05,46.68,1111,1.602,2,83.79,87.33
25.24,49.34,1294,1.324,4,85.64,88.62
12.48,38.6,1696,1.206,9,60.0,40.0
22.03,62.64,1185,1.667,4,84.57,92.45
26.65,82.63,1495,1.965,7,60.0,40.0
15.76,52.91,609,0.714,4,74.9,61.99
20.88,84.79,1216,1.699,4,60.0,40.0
22.65,39.7,2112,0.992,6,60.0,40.0
26.71,73.79,1840,0.634,1,60.0,40.0
31.29,81.05,1785,0.81,4,60.0,40.0
28.97,67.84,1087,1.039,2,60.0,40.0
24.43,36.01,1381,1.839,2,60.0,40.0
23.67,47.96,1951,1.165,7,82.16,81.41
24.06,34.71,2008,1.383,2,60.0,40.0
22.9,63.1,1737,0.453,2,81.77,81.79
13.19,84.9,1330,0.502,6,60.0,40.0
25.97,50.61,717,1.901,4,79.92,86.05
26.33,38.96,791,1.741,2,60.0,40.0
22.25,44.78,600,1.183,9,78.06,75.72
29.41,61.39,1175,0.721,9,60.0,40.0
25.45,61.29,637,0.464,6,81.53,77.83
19.25,42.64,1296,1.961,5,66.66,47.63
12.39,71.29,1556,0.409,8,60.0,40.0
13.18,34.84,1553,0.78,9,60.0,40.0
19.04,64.27,1488,1.494,1,73.27,64.6
21.24,53.41,962,1.901,1,90.53,104.4
15.34,36.99,1431,0.587,3,60.0,40.0
15.79,64.89,2168,1.638,3,60.0,40.0
16.6,67.02,1311,0.931,9,60.0,40.0
27.61,54.2,1999,1.488,5,75.85,65.23
27.43,73.89,1210,0.555,8,60.0,40.0
19.66,58.01,1597,1.784,7,88.09,98.82
15.45,45.72,1371,1.532,7,60.0,40.0
14.22,82.45,1702,1.929,9,60.0,40.0
13.74,81.92,2036,1.204,6,60.0,40.0
19.83,35.26,1305,1.82,7,60.0,40.0
12.91,82.03,1812,1.265,3,60.0,40.0
18.67,72.65,2012,1.22,3,60.0,40.0
31.23,35.87,1863,0.551,6,60.0,40.0
22.15,58.56,639,1.703,9,95.8,115.86
28.45,31.92,600,1.06,1,60.0,40.0
14.59,62.39,2013,1.36,5,60.0,40.0
17.36,81.33,1767,1.441,2,60.0,40.0
30.93,50.25,2133,1.64,8,60.0,40.0
19.67,57.97,1068,1.321,5,91.47,109.99
24.97,42.52,1861,1.392,1,60.3,41.9
31.52,59.75,1882,1.233,1,60.0,40.0
23.02,74.14,1972,1.382,6,60.0,40.0
18.11,41.84,1707,1.111,3,61.03,40.0
22.64,60.44,821,1.642,1,88.68,99.23
13.09,49.51,1690,1.697,2,60.0,40.0
14.25,71.13,1567,1.227,2,60.0,40.0
12.14,68.61,1134,0.635,4,60.0,40.0
29.68,68.43,934,0.998,7,60.0,40.0
25.43,50.78,2016,1.744,8,84.52,85.67
17.97,62.96,827,1.867,5,76.18,68.72
16.42,65.81,1276,0.827,9,60.0,40.0
25.66,67.44,1596,1.906,8,62.11,40.0
30.39,61.64,2155,0.843,2,60.0,40.0
17.98,77.67,1674,1.87,7,60.0,40.0
18.43,43.68,1088,1.897,3,67.05,48.58
29.08,33.07,697,1.208,9,60.0,40.0
29.87,82.94,1108,1.921,8,60.0,40.0
30.28,33.34,1068,1.279,1,60.0,40.0
17.86,79.66,1911,1.006,2,60.0,40.0
14.41,63.68,1203,1.696,4,60.0,40.0
20.8,80.53,758,0.574,7,60.0,40.0
17.92,61.07,1992,0.747,5,74.85,66.82
29.68,75.16,629,0.741,1,60.0,40.0
12.73,69.67,605,1.395,6,60.0,40.0
24.68,58.88,1360,1.534,6,89.06,99.27
30.12,49.98,711,1.74,9,60.0,40.0
31.53,30.16,883,1.84,3,60.0,40.0
25.0,43.8,2176,1.8,1,62.72,43.45
31.0,82.35,1951,1.491,7,60.0,40.0
13.51,45.15,1822,1.864,7,60.0,40.0
19.19,71.35,1673,0.841,5,60.0,40.0
12.17,57.97,677,1.56,7,60.0,40.0
31.62,46.97,1937,0.523,2,60.0,40.0
30.05,84.51,1354,0.6,2,60.0,40.0
12.56,32.58,757,0.762,4,60.0,40.0
12.36,62.01,1081,0.564,9,60.0,40.0
19.34,55.38,1403,1.945,5,87.63,99.99
17.17,34.21,622,1.146,6,60.0,40.0
28.94,41.78,1004,1.851,9,60.0,40.0
15.21,68.18,1137,1.163,3,60.0,40.0
27.81,35.96,1342,1.519,5,60.0,40.0
23.09,74.06,603,0.915,7,60.0,40.0
19.55,64.38,1505,1.921,2,71.47,63.9
14.91,35.55,916,0.456,4,60.0,40.0
31.95,45.77,1556,1.516,5,60.0,40.0
24.36,37.54,983,1.921,3,60.0,40.0
20.79,73.87,1244,1.661,2,60.0,40.0
19.42,59.31,1598,1.724,4,85.4,87.67
30.11,30.16,1651,0.879,8,60.0,40.0
28.42,59.86,649,1.123,4,70.02,56.61
28.22,56.55,1456,0.618,8,69.17,52.45
24.32,65.37,1907,1.002,7,71.97,58.01
29.76,31.92,930,0.413,2,60.0,40.0
17.99,31.95,1451,1.646,9,60.0,40.0
26.07,49.22,1316,1.925,6,80.67,79.18
20.09,67.87,1960,1.521,6,66.74,41.63
24.0,66.66,1302,1.696,7,73.34,55.8
31.96,45.3,2110,1.222,1,60.0,40.0
31.69,41.88,1644,0.707,3,60.0,40.0
22.25,67.57,1498,1.553,8,70.31,57.64
23.48,31.49,1067,0.879,6,60.0,40.0
29.95,60.62,1554,1.135,4,60.0,40.0
31.71,53.33,810,1.841,5,60.0,40.0
27.57,43.15,1266,0.997,6,60.0,40.0
13.3,58.62,1055,0.863,5,60.0,40.0
18.45,41.94,1672,0.451,5,60.0,40.0
29.93,61.04,1822,1.522,5,60.0,40.0
27.37,38.19,2086,0.744,3,60.0,40.0
26.84,52.31,955,1.423,6,83.01,85.13
25.36,58.07,2016,0.987,7,82.98,84.01
20.31,31.74,1954,1.66,7,60.0,40.0
20.06,63.59,1980,1.824,6,79.02,70.63
28.18,71.27,1785,0.777,5,60.0,40.0
17.88,82.58,1028,1.668,6,60.0,40.0
25.7,41.17,2005,0.645,7,60.0,40.0
26.52,41.48,1559,0.625,3,60.0,40.0
28.89,46.77,1785,1.086,5,60.0,40.0
18.4,78.99,928,0.919,7,60.0,40.0
26.84,52.38,852,1.979,6,80.33,78.83
14.13,46.6,1043,1.686,5,60.0,40.0
14.76,70.76,1418,1.824,3,60.0,40.0
20.35,32.09,1267,0.618,9,60.0,40.0
13.1,60.18,2020,1.542,5,60.0,40.0
30.95,54.76,621,1.367,5,60.0,40.0
30.04,64.37,728,0.559,5,60.0,40.0
12.98,70.21,1121,1.67,7,60.0,40.0
28.77,47.87,868,1.766,3,60.68,40.0
22.18,65.0,1251,1.863,9,79.89,79.76
26.04,58.84,1748,1.904,1,78.11,73.75
29.74,37.37,2189,0.572,1,60.0,40.0
23.54,78.49,923,1.811,5,60.0,40.0
14.33,71.5,1026,1.913,8,60.0,40.0
12.05,80.69,1830,1.505,1,60.0,40.0
21.94,69.62,1035,0.694,7,62.19,40.0
30.98,43.46,1726,1.041,4,60.0,40.0
23.45,53.68,1534,0.544,1,91.25,106.59
19.46,51.28,1968,0.407,4,84.71,88.33
12.62,31.97,653,1.872,6,60.0,40.0
30.3,52.58,2168,1.956,6,60.0,40.0
18.54,49.01,2143,1.871,8,78.85,76.54
26.1,30.22,636,0.806,9,60.0,40.0
25.88,76.59,1399,1.394,1,60.0,40.0
17.08,37.91,1242,1.2,8,60.0,40.0
13.28,57.55,1007,1.194,1,60.0,40.0
19.7,73.16,2165,1.085,9,60.0,40.0
18.34,63.25,879,1.906,7,77.58,74.0
26.01,39.31,1022,1.665,9,60.0,40.0
28.4,64.0,613,1.755,1,60.0,40.0
16.45,71.67,1528,0.455,1,60.0,40.0
22.56,77.01,1977,1.059,9,60.0,40.0
12.81,47.53,1595,1.357,3,60.0,40.0
16.29,31.87,1643,1.454,4,60.0,40.0
27.24,63.44,706,1.832,3,67.45,51.8
27.87,42.42,1744,0.667,2,60.0,40.0
27.53,72.95,1254,0.544,1,60.0,40.0
14.85,67.39,1358,1.829,2,60.0,40.0
23.02,72.53,1536,1.211,8,60.0,40.0
20.45,83.21,2161,1.263,1,60.0,40.0
31.83,62.15,1797,1.824,9,60.0,40.0
25.08,79.74,1694,1.6,2,60.0,40.0
30.7,65.3,1291,1.569,6,60.0,40.0
14.91,40.0,655,0.698,3,60.0,40.0
21.02,73.96,1462,1.394,9,60.0,40.0
27.43,68.15,1657,1.12,1,60.0,40.0
19.36,83.79,1727,1.378,7,60.0,40.0
24.65,43.39,1573,1.321,9,70.48,54.01
22.23,48.32,1081,0.442,4,87.94,92.16
31.84,75.18,954,0.95,5,60.0,40.0
15.48,33.46,744,1.132,2,60.0,40.0
30.71,64.83,1725,1.2,8,60.0,40.0
20.03,59.45,2153,0.559,9,80.89,80.19
21.36,39.29,1440,1.838,5,60.0,40.0
22.57,39.08,1677,0.935,7,60.0,40.0
17.31,74.56,1708,1.183,7,60.0,40.0
31.27,30.85,858,1.462,4,60.0,40.0
30.23,71.08,907,1.551,1,60.0,40.0
31.46,70.3,933,1.005,2,60.0,40.0
31.94,65.73,2093,0.607,9,60.0,40.0
25.4,52.52,625,0.732,8,86.59,95.91
21.03,31.56,1466,0.664,1,60.0,40.0
29.01,74.1,1203,0.791,8,60.0,40.0
12.48,36.91,1655,1.366,8,60.0,40.0
28.69,45.44,953,1.257,5,60.0,40.0
21.95,82.07,2138,0.67,5,60.0,40.0
25.46,46.6,1130,1.49,9,79.9,75.67
19.48,44.03,2081,0.502,8,66.2,49.74
19.37,83.54,1543,1.855,4,60.0,40.0
12.63,34.73,1263,1.306,5,60.0,40.0
20.48,38.84,1774,1.345,9,60.0,40.0
20.17,54.11,1485,0.857,9,91.15,101.48
16.5,73.32,822,1.219,6,60.0,40.0
16.95,78.64,1727,1.082,6,60.0,40.0
23.68,71.56,1527,1.921,7,60.0,40.0
18.36,83.69,1505,0.522,3,60.0,40.0
28.61,30.93,1781,1.134,9,60.0,40.0
14.23,64.07,1646,1.666,3,60.0,40.0
23.55,36.4,1186,1.271,8,60.0,40.0
15.2,80.07,1110,1.304,8,60.0,40.0
22.56,81.44,1001,1.858,3,60.0,40.0
23.05,46.67,1520,1.001,8,82.58,83.04
24.85,75.52,1080,0.403,8,60.0,40.0
20.55,64.67,793,1.881,5,79.71,78.76
22.19,35.53,1852,0.453,5,60.0,40.0
15.62,63.15,935,1.676,5,64.64,40.0
21.26,83.68,864,0.623,1,60.0,40.0
19.46,46.95,1958,0.433,5,75.37,66.68
25.32,30.06,1723,0.967,7,60.0,40.0
20.7,83.72,1826,1.782,6,60.0,40.0
27.59,52.77,1161,0.459,5,74.88,66.08
20.52,53.7,1588,0.82,5,91.96,106.54
16.72,69.19,2092,0.846,5,60.0,40.0
17.47,63.24,1052,0.552,9,70.2,56.0
12.91,46.61,710,0.548,4,60.0,40.0
22.8,35.5,873,1.853,3,60.0,40.0
28.62,75.5,2036,1.512,1,60.0,40.0
27.38,56.59,1050,0.898,8,73.86,72.58
20.76,66.99,1386,0.781,2,71.79,57.97
15.92,77.33,1455,0.469,4,60.0,40.0
29.27,30.97,2136,0.974,7,60.0,40.0
13.14,77.27,1082,0.882,2,60.0,40.0
19.98,71.35,1434,1.867,3,60.0,40.0
29.13,82.08,2133,0.753,6,60.0,40.0
19.86,42.85,922,1.048,6,70.51,58.83
14.36,47.73,1557,1.491,3,60.0,40.0
17.32,66.38,702,0.914,5,64.54,47.29
24.0,80.92,1021,1.651,7,60.0,40.0
15.04,84.6,711,1.562,2,60.0,40.0
25.1,52.92,1128,0.457,4,86.34,91.14
20.76,59.66,930,1.769,3,88.83,99.29
18.69,39.38,1877,0.982,9,60.0,40.0
16.82,68.17,1341,0.553,4,60.0,40.0
28.47,76.06,1248,1.517,8,60.0,40.0
19.93,73.93,1708,1.595,8,60.0,40.0
26.77,49.02,2116,0.514,2,74.26,59.27
20.81,82.98,1082,0.966,9,60.0,40.0
13.84,36.62,707,1.833,1,60.0,40.0
20.81,57.17,776,1.471,4,93.3,112.46
22.15,60.5,1972,1.254,2,87.54,97.19
21.16,59.51,1953,1.207,1,86.54,97.57
28.32,71.68,1361,1.373,5,60.0,40.0
30.22,63.53,836,1.445,6,60.0,40.0
27.74,34.24,1442,0.51,6,60.0,40.0
23.66,39.89,1669,0.935,4,60.0,40.0
22.83,59.27,1132,1.243,8,92.6,108.18
24.89,68.2,732,1.569,5,65.65,44.42
17.76,58.28,1115,1.588,5,83.21,87.01
28.24,49.55,1705,1.369,4,68.39,48.94
29.14,32.81,2165,1.338,2,60.0,40.0
17.34,73.22,904,0.988,6,60.0,40.0
30.06,57.35,2063,1.736,8,60.0,40.0
28.97,59.63,1331,1.866,3,61.52,40.0
20.49,55.79,1661,1.754,5,90.56,102.21
30.18,44.59,1982,1.795,9,60.0,40.0
14.41,45.2,1492,1.854,2,60.0,40.0
12.56,33.49,698,0.723,4,60.0,40.0
18.96,68.92,1025,1.222,3,63.3,40.0
23.31,44.95,1885,1.255,4,78.06,73.92
19.03,46.42,1485,1.177,5,77.72,78.74
30.84,84.64,1127,1.758,9,60.0,40.0
17.09,51.22,1533,0.92,1,79.33,75.39
17.62,58.09,1030,0.658,4,82.18,85.95
24.7,51.26,986,0.839,8,86.19,95.74
12.08,45.96,1925,0.629,1,60.0,40.0
26.55,30.32,1240,1.048,5,60.0,40.0
19.55,77.02,1038,0.587,2,60.0,40.0
31.55,56.02,1255,0.54,6,60.0,40.0
25.83,69.59,2073,1.122,7,60.0,40.0
13.04,82.73,889,1.362,6,60.0,40.0
13.85,30.16,896,1.372,6,60.0,40.0
13.76,67.13,1166,0.548,7,60.0,40.0
31.05,36.53,697,1.955,5,60.0,40.0
